,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
11,501.0,75.0,536.0,27.0,5.0,58.0,8.0,193.0,4.0,179.0,,0.0,81.0,28.0,61.0,10.0,5.0,34.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,35.0,0.0,0.0,104.0,7.0,7.0,2.0,0.0,1.0,10.0,2.0,6.0,3.0,23.0,3.0,1.0,11.0,0.0,1.0,12.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,24.0,2.0,40.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,18.0,3.0,0.0,5.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,461.0,91.0,546.0,60.0,5.0,79.0,28.0,210.0,3.0,115.0,81.0,0.0,,17.0,29.0,13.0,2.0,7.0,16.0,3.0,4.0,3.0,0.0,2.0,1.0,0.0,63.0,31.0,0.0,0.0,79.0,5.0,8.0,5.0,2.0,1.0,6.0,5.0,4.0,4.0,22.0,3.0,5.0,10.0,0.0,2.0,12.0,2.0,4.0,1.0,6.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,20.0,2.0,25.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,18.0,1.0,2.0,2.0,0.0,0.0
14,232.0,55.0,325.0,17.0,0.0,22.0,4.0,86.0,2.0,65.0,28.0,0.0,17.0,,22.0,3.0,3.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,0.0,0.0,54.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,12.0,1.0,15.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0
15,2871.0,229.0,566.0,87.0,20.0,153.0,161.0,155.0,124.0,138.0,61.0,0.0,29.0,22.0,,127.0,92.0,189.0,45.0,19.0,30.0,79.0,8.0,6.0,13.0,0.0,389.0,240.0,0.0,0.0,568.0,99.0,94.0,103.0,47.0,18.0,313.0,52.0,322.0,275.0,220.0,22.0,195.0,215.0,0.0,22.0,192.0,50.0,37.0,39.0,85.0,21.0,13.0,39.0,11.0,3.0,3.0,25.0,39.0,11.0,19.0,489.0,45.0,221.0,24.0,0.0,295.0,0.0,0.0,5.0,0.0,31.0,44.0,4.0,7.0,4.0,190.0,5.0,7.0,0.0,16.0,9.0,0.0,116.0,129.0,34.0,6.0,30.0,1.0,5.0
16,567.0,43.0,129.0,16.0,13.0,33.0,14.0,61.0,166.0,37.0,10.0,0.0,13.0,3.0,127.0,,50.0,47.0,33.0,27.0,59.0,56.0,15.0,72.0,102.0,0.0,45.0,50.0,0.0,0.0,74.0,15.0,8.0,12.0,3.0,0.0,8.0,38.0,1.0,2.0,19.0,43.0,1.0,39.0,0.0,8.0,58.0,12.0,11.0,10.0,44.0,14.0,39.0,1.0,9.0,3.0,3.0,3.0,4.0,2.0,11.0,118.0,25.0,52.0,14.0,0.0,66.0,0.0,0.0,3.0,0.0,24.0,11.0,5.0,6.0,8.0,16.0,4.0,12.0,1.0,9.0,8.0,0.0,41.0,64.0,20.0,6.0,9.0,0.0,5.0
17,495.0,39.0,117.0,25.0,3.0,2.0,2.0,10.0,3.0,1.0,5.0,0.0,2.0,3.0,92.0,50.0,,144.0,3.0,12.0,4.0,1.0,3.0,3.0,0.0,0.0,59.0,39.0,0.0,0.0,86.0,28.0,153.0,1.0,0.0,0.0,12.0,1.0,2.0,1.0,2.0,2.0,3.0,209.0,0.0,23.0,196.0,19.0,23.0,28.0,166.0,21.0,23.0,9.0,19.0,5.0,14.0,0.0,8.0,6.0,14.0,393.0,330.0,159.0,378.0,0.0,155.0,0.0,0.0,114.0,0.0,274.0,271.0,131.0,136.0,166.0,49.0,23.0,22.0,2.0,126.0,66.0,0.0,348.0,42.0,62.0,20.0,62.0,6.0,30.0
18,1449.0,98.0,324.0,81.0,5.0,36.0,11.0,161.0,96.0,41.0,34.0,0.0,7.0,11.0,189.0,47.0,144.0,,75.0,70.0,49.0,6.0,5.0,5.0,1.0,0.0,154.0,69.0,0.0,0.0,183.0,40.0,62.0,348.0,34.0,7.0,57.0,44.0,9.0,7.0,58.0,68.0,10.0,150.0,0.0,17.0,149.0,23.0,28.0,28.0,122.0,14.0,18.0,7.0,24.0,3.0,18.0,7.0,20.0,15.0,49.0,381.0,337.0,132.0,248.0,0.0,169.0,0.0,0.0,16.0,0.0,114.0,98.0,27.0,93.0,44.0,66.0,23.0,38.0,2.0,43.0,43.0,0.0,194.0,58.0,55.0,7.0,76.0,8.0,12.0
19,1414.0,60.0,264.0,16.0,3.0,53.0,23.0,155.0,30.0,53.0,7.0,0.0,16.0,2.0,45.0,33.0,3.0,75.0,,42.0,82.0,9.0,0.0,9.0,4.0,0.0,69.0,57.0,0.0,0.0,88.0,101.0,8.0,1.0,7.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,2.0,18.0,0.0,3.0,3.0,11.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,13.0,80.0,3.0,47.0,4.0,0.0,26.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,2.0,0.0,26.0,1.0,3.0,1.0,5.0,2.0,0.0,13.0,22.0,9.0,0.0,6.0,0.0,0.0
20,263.0,7.0,61.0,8.0,1.0,9.0,4.0,51.0,8.0,2.0,1.0,0.0,3.0,2.0,19.0,27.0,12.0,70.0,42.0,,72.0,0.0,1.0,6.0,1.0,0.0,18.0,4.0,0.0,0.0,26.0,15.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,3.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,17.0,1.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,7.0,7.0,0.0,0.0
21,440.0,42.0,96.0,64.0,1.0,19.0,5.0,72.0,35.0,6.0,1.0,0.0,4.0,0.0,30.0,59.0,4.0,49.0,82.0,72.0,,6.0,0.0,30.0,13.0,0.0,22.0,22.0,0.0,0.0,38.0,18.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,1.0,0.0,9.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,6.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0
22,628.0,14.0,81.0,27.0,1.0,11.0,9.0,40.0,11.0,7.0,1.0,0.0,3.0,0.0,79.0,56.0,1.0,6.0,9.0,0.0,6.0,,4.0,24.0,21.0,0.0,51.0,36.0,0.0,0.0,64.0,9.0,2.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,1.0,3.0,1.0,5.0,8.0,5.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,37.0,4.0,12.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,5.0,2.0,0.0,2.0,0.0,0.0
23,62.0,1.0,7.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,3.0,5.0,0.0,1.0,0.0,4.0,,3.0,3.0,0.0,4.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,12.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,3.0,0.0,10.0,0.0,0.0
24,77.0,1.0,33.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,72.0,3.0,5.0,9.0,6.0,30.0,24.0,3.0,,130.0,0.0,1.0,6.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25,299.0,0.0,32.0,0.0,1.0,6.0,0.0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,13.0,102.0,0.0,1.0,4.0,1.0,13.0,21.0,3.0,130.0,,0.0,22.0,14.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,3592.0,469.0,736.0,248.0,46.0,348.0,179.0,300.0,79.0,339.0,74.0,0.0,63.0,31.0,389.0,45.0,59.0,154.0,69.0,18.0,22.0,51.0,4.0,1.0,22.0,0.0,,356.0,0.0,0.0,1207.0,129.0,468.0,87.0,452.0,118.0,114.0,121.0,50.0,38.0,245.0,57.0,87.0,285.0,0.0,35.0,208.0,30.0,34.0,32.0,67.0,30.0,20.0,21.0,17.0,2.0,7.0,19.0,28.0,14.0,23.0,491.0,130.0,126.0,104.0,0.0,205.0,0.0,0.0,8.0,0.0,137.0,159.0,43.0,84.0,39.0,326.0,14.0,22.0,4.0,30.0,34.0,0.0,183.0,139.0,42.0,7.0,32.0,1.0,6.0
28,2411.0,222.0,566.0,128.0,6.0,129.0,28.0,198.0,185.0,169.0,35.0,0.0,31.0,13.0,240.0,50.0,39.0,69.0,57.0,4.0,22.0,36.0,2.0,6.0,14.0,0.0,356.0,,0.0,0.0,816.0,90.0,51.0,36.0,4.0,1.0,59.0,62.0,12.0,9.0,48.0,56.0,26.0,140.0,0.0,38.0,123.0,27.0,27.0,29.0,50.0,44.0,18.0,23.0,19.0,4.0,13.0,19.0,17.0,8.0,11.0,601.0,22.0,168.0,21.0,0.0,273.0,0.0,0.0,3.0,0.0,19.0,15.0,4.0,5.0,3.0,113.0,6.0,6.0,1.0,6.0,9.0,0.0,61.0,55.0,24.0,5.0,21.0,0.0,2.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,4444.0,478.0,1107.0,319.0,63.0,479.0,251.0,458.0,90.0,506.0,104.0,0.0,79.0,54.0,568.0,74.0,86.0,183.0,88.0,26.0,38.0,64.0,5.0,4.0,38.0,0.0,1207.0,816.0,0.0,0.0,,304.0,537.0,67.0,17.0,9.0,69.0,111.0,24.0,17.0,106.0,45.0,55.0,457.0,0.0,147.0,403.0,106.0,106.0,86.0,179.0,78.0,60.0,51.0,58.0,20.0,27.0,45.0,61.0,42.0,68.0,721.0,168.0,248.0,107.0,0.0,468.0,0.0,0.0,30.0,0.0,179.0,164.0,50.0,114.0,49.0,661.0,42.0,51.0,5.0,87.0,65.0,0.0,290.0,239.0,87.0,20.0,73.0,9.0,22.0
32,2540.0,59.0,221.0,56.0,38.0,83.0,50.0,91.0,13.0,58.0,7.0,0.0,5.0,5.0,99.0,15.0,28.0,40.0,101.0,15.0,18.0,9.0,1.0,5.0,1.0,0.0,129.0,90.0,0.0,0.0,304.0,,86.0,5.0,5.0,1.0,32.0,4.0,22.0,19.0,14.0,2.0,60.0,164.0,0.0,136.0,251.0,67.0,134.0,58.0,82.0,10.0,10.0,8.0,3.0,2.0,10.0,8.0,13.0,7.0,155.0,412.0,91.0,109.0,34.0,0.0,288.0,0.0,0.0,4.0,0.0,78.0,56.0,10.0,22.0,17.0,183.0,4.0,13.0,0.0,13.0,12.0,0.0,137.0,78.0,55.0,18.0,61.0,0.0,2.0
33,1049.0,77.0,228.0,46.0,54.0,68.0,107.0,108.0,19.0,46.0,7.0,0.0,8.0,5.0,94.0,8.0,153.0,62.0,8.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,468.0,51.0,0.0,0.0,537.0,86.0,,3.0,2.0,1.0,11.0,2.0,2.0,3.0,15.0,2.0,7.0,88.0,0.0,9.0,56.0,3.0,6.0,7.0,27.0,2.0,3.0,2.0,5.0,0.0,1.0,2.0,3.0,6.0,6.0,206.0,60.0,53.0,140.0,0.0,56.0,0.0,0.0,1.0,0.0,83.0,45.0,7.0,19.0,9.0,80.0,13.0,11.0,1.0,14.0,11.0,0.0,128.0,45.0,19.0,3.0,21.0,6.0,2.0
34,1278.0,26.0,197.0,4.0,2.0,2.0,0.0,62.0,26.0,1.0,2.0,0.0,5.0,3.0,103.0,12.0,1.0,348.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,87.0,36.0,0.0,0.0,67.0,5.0,3.0,,0.0,0.0,28.0,5.0,1.0,1.0,1.0,0.0,4.0,35.0,0.0,0.0,21.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,90.0,9.0,7.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,1.0,14.0,0.0,0.0,1.0,1.0,3.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0
35,2180.0,1.0,50.0,2.0,2.0,6.0,2.0,24.0,15.0,5.0,0.0,0.0,2.0,1.0,47.0,3.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,4.0,0.0,0.0,17.0,5.0,2.0,0.0,,316.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,11.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
36,1148.0,0.0,27.0,1.0,0.0,0.0,1.0,17.0,3.0,5.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,316.0,,0.0,3.0,0.0,2.0,20.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
37,2871.0,29.0,218.0,8.0,1.0,9.0,1.0,50.0,13.0,5.0,10.0,0.0,6.0,0.0,313.0,8.0,12.0,57.0,9.0,1.0,1.0,25.0,9.0,1.0,1.0,0.0,114.0,59.0,0.0,0.0,69.0,32.0,11.0,28.0,0.0,0.0,,19.0,676.0,826.0,10.0,10.0,1261.0,83.0,0.0,3.0,45.0,7.0,5.0,3.0,12.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,7.0,450.0,17.0,23.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,29.0,12.0,8.0,15.0,8.0,29.0,3.0,3.0,0.0,1.0,2.0,0.0,33.0,31.0,5.0,3.0,13.0,1.0,1.0
